CycID,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Rain_pvalue,y
5396,0.647739564961787,0.616914498691837,0.766149511263693,0.7026669500517335,0.370430539317847,
5397,1.0,0.93650788221106,0.997940308607525,0.5165374685147908,0.999878131511055,
5398,1.0,0.999847667792029,0.99999998839686,0.7967789904835497,0.942274078237427,
5399,1.0,0.996458296477434,0.999993720750616,0.7819156432030292,0.911042690852582,
5400,1.0,0.998581097421714,0.999998992881289,0.820280190875773,0.932232670834816,
5401,1.0,0.999388528941776,0.999999813013456,0.1907449283600534,0.917520280070839,
5402,1.0,0.946727660972487,0.998555138240692,0.6497842581744189,0.912152653258746,
5403,1.0,0.948515704788914,0.998651335129282,0.9720387714474296,0.491313136447585,
5404,0.647739564961787,0.675387646394113,0.79915145632174,0.438089427637601,0.134647316965723,
5405,1.0,0.99999417655938,0.999999999983044,0.9091833794303312,0.883182534438062,
5406,1.0,0.942709801330383,0.998326647430716,0.7228158726079641,0.546207976608017,
5407,0.898239271017049,0.662078603329329,0.903767120404565,0.91314353068095,0.229548474501101,
5408,1.0,0.999999589519703,0.999999999999916,0.8088400620385185,0.824303698808858,
5409,1.0,0.857637761845816,0.989348158328187,0.2242121775829422,0.670693069414946,
5410,1.0,0.999989529734022,0.999999999945187,0.2642919473444102,0.903962452769447,
5411,0.647739564961787,0.644775426421999,0.782302016826567,0.9824166536880068,0.0910796523153561,
5412,1.0,0.751656975650852,0.966236407495669,0.7598771308346498,0.379497043325031,
5413,1.0,0.900578825904478,0.994885263394691,0.6863112709013457,0.491889588216645,
5414,1.0,0.9999995719098,0.999999999999908,0.762434865683653,0.85511666282712,
5415,1.0,0.97494632579441,0.99968350239403,0.988607290096016,0.952949480765846,
5416,1.0,0.998670490050453,0.999999115809714,0.1349600089674861,0.791059828190921,
5417,1.0,0.917920127280722,0.996535304299936,0.5235799453932184,0.659216523492435,
5418,1.0,0.682560568922703,0.943233187389392,0.9277384096574458,0.0756344623636354,
5419,1.0,0.974217655076147,0.999664741563378,0.6999185690474402,0.577059929853098,
5420,1.0,0.999714747354761,0.999999959311595,0.8249044355243289,0.932232670834816,
5421,1.0,0.853705075421127,0.988735171622226,0.9209861242651538,0.969591656924041,
5422,0.647739564961787,0.589931038547229,0.749728916072438,0.5991536096773825,0.0573836710722583,
5423,0.772989417989418,0.950995989500749,0.961329121890446,0.8817231002458259,0.491381290701482,
5424,0.647739564961787,0.73837091681818,0.831033832793692,0.7714155230242149,0.285638481621424,
5425,1.0,0.99827362162101,0.999998508950561,0.2640548735433823,0.932232670834816,
5426,1.0,0.996965906184715,0.999995392475113,0.1418947486603651,0.758836984699842,
5427,0.898239271017049,0.923738655069157,0.984604752932098,0.9421339706705788,0.382185448323375,
5428,0.207574955908289,0.410431926230405,0.295015271700682,0.5397181015728054,0.0819815980361075,
5429,1.0,0.986884374730932,0.999913611677269,0.6811963913407434,0.980764669004897,
